sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
253;SDS011;590;48.773;8.847;2019-05-06T08:45:23;Nov 68;;;Aug 48;;
253;SDS011;590;48.773;8.847;2019-05-06T08:47:51;Okt 55;;;Sep 40;;
253;SDS011;590;48.773;8.847;2019-05-06T08:50:19;Okt 40;;;08. Okt;;
253;SDS011;590;48.773;8.847;2019-05-06T08:52:54;12.00;;;Jul 62;;
253;SDS011;590;48.773;8.847;2019-05-06T08:55:42;Nov 30;;;Jul 60;;
253;SDS011;590;48.773;8.847;2019-05-06T08:58:11;Sep 90;;;Jul 62;;
253;SDS011;590;48.773;8.847;2019-05-06T09:00:39;17.23;;;Aug 43;;
253;SDS011;590;48.773;8.847;2019-05-06T09:03:14;Nov 55;;;Jul 78;;
253;SDS011;590;48.773;8.847;2019-05-06T09:05:42;13.25;;;Sep 95;;
253;SDS011;590;48.773;8.847;2019-05-06T09:08:18;Sep 45;;;Aug 95;;
253;SDS011;590;48.773;8.847;2019-05-06T09:10:47;Sep 68;;;Jul 85;;
253;SDS011;590;48.773;8.847;2019-05-06T09:13:15;Aug 65;;;Aug 13;;
253;SDS011;590;48.773;8.847;2019-05-06T09:15:43;Jul 90;;;Jul 50;;
253;SDS011;590;48.773;8.847;2019-05-06T09:18:11;Sep 90;;;Aug 40;;
253;SDS011;590;48.773;8.847;2019-05-06T09:20:40;Okt 18;;;Jul 70;;
253;SDS011;590;48.773;8.847;2019-05-06T09:23:07;Okt 90;;;Jul 58;;
253;SDS011;590;48.773;8.847;2019-05-06T09:25:36;Jul 95;;;Jul 55;;
253;SDS011;590;48.773;8.847;2019-05-06T09:28:03;Aug 35;;;Jul 28;;
253;SDS011;590;48.773;8.847;2019-05-06T09:30:54;Sep 23;;;Jul 33;;
253;SDS011;590;48.773;8.847;2019-05-06T09:33:31;Sep 85;;;Aug 13;;
253;SDS011;590;48.773;8.847;2019-05-06T09:36:06;Jul 97;;;7.00;;
253;SDS011;590;48.773;8.847;2019-05-06T09:38:34;Sep 98;;;07. Okt;;
253;SDS011;590;48.773;8.847;2019-05-06T09:41:02;Sep 83;;;Aug 33;;
253;SDS011;590;48.773;8.847;2019-05-06T09:43:30;Nov 30;;;Jul 75;;
253;SDS011;590;48.773;8.847;2019-05-06T09:45:58;Aug 98;;;Jul 55;;
253;SDS011;590;48.773;8.847;2019-05-06T09:48:26;10. Okt;;;Jul 55;;
253;SDS011;590;48.773;8.847;2019-05-06T09:51:16;Okt 58;;;09. Okt;;
253;SDS011;590;48.773;8.847;2019-05-06T09:53:44;Aug 85;;;Jul 25;;
253;SDS011;590;48.773;8.847;2019-05-06T09:56:30;09. Okt;;;Jul 58;;
253;SDS011;590;48.773;8.847;2019-05-06T09:59:05;Nov 78;;;7.00;;
253;SDS011;590;48.773;8.847;2019-05-06T10:01:33;Jul 85;;;Jul 40;;
253;SDS011;590;48.773;8.847;2019-05-06T10:04:02;Nov 65;;;Jul 35;;
253;SDS011;590;48.773;8.847;2019-05-06T10:06:32;09. Aug;;;Jul 35;;
253;SDS011;590;48.773;8.847;2019-05-06T10:09:02;Okt 53;;;Jul 70;;
253;SDS011;590;48.773;8.847;2019-05-06T10:11:33;Nov 28;;;8.00;;
253;SDS011;590;48.773;8.847;2019-05-06T10:14:01;Okt 68;;;Jul 33;;
253;SDS011;590;48.773;8.847;2019-05-06T10:16:29;Jul 87;;;Jul 40;;
253;SDS011;590;48.773;8.847;2019-05-06T10:18:58;Aug 48;;;Jul 15;;
253;SDS011;590;48.773;8.847;2019-05-06T10:21:26;Sep 35;;;Jul 25;;
253;SDS011;590;48.773;8.847;2019-05-06T10:23:54;Okt 40;;;08. Aug;;
253;SDS011;590;48.773;8.847;2019-05-06T10:26:22;Aug 30;;;Jul 90;;
253;SDS011;590;48.773;8.847;2019-05-06T10:28:50;Aug 78;;;Aug 23;;
253;SDS011;590;48.773;8.847;2019-05-06T10:31:37;Sep 68;;;Aug 53;;
253;SDS011;590;48.773;8.847;2019-05-06T10:34:10;Okt 43;;;08. Mai;;
253;SDS011;590;48.773;8.847;2019-05-06T10:36:44;Okt 82;;;Sep 20;;
253;SDS011;590;48.773;8.847;2019-05-06T10:39:21;09. Mrz;;;Aug 53;;
253;SDS011;590;48.773;8.847;2019-05-06T10:41:52;Jul 97;;;Jul 33;;
253;SDS011;590;48.773;8.847;2019-05-06T10:44:40;Nov 88;;;Sep 43;;
253;SDS011;590;48.773;8.847;2019-05-06T10:47:33;Sep 45;;;Aug 93;;
253;SDS011;590;48.773;8.847;2019-05-06T10:50:01;Sep 43;;;Aug 25;;
253;SDS011;590;48.773;8.847;2019-05-06T10:52:29;12. Mai;;;Aug 75;;
253;SDS011;590;48.773;8.847;2019-05-06T10:55:17;Okt 98;;;Aug 58;;
253;SDS011;590;48.773;8.847;2019-05-06T10:57:45;Nov 63;;;Sep 20;;
253;SDS011;590;48.773;8.847;2019-05-06T11:00:13;Okt 38;;;Sep 38;;
253;SDS011;590;48.773;8.847;2019-05-06T11:02:42;Okt 82;;;Jul 80;;
253;SDS011;590;48.773;8.847;2019-05-06T11:08:10;Okt 58;;;Aug 55;;
253;SDS011;590;48.773;8.847;2019-05-06T11:10:40;Okt 35;;;Aug 20;;
253;SDS011;590;48.773;8.847;2019-05-06T11:13:14;Aug 63;;;Aug 13;;
253;SDS011;590;48.773;8.847;2019-05-06T11:15:45;Sep 18;;;Aug 68;;
253;SDS011;590;48.773;8.847;2019-05-06T11:18:13;Sep 15;;;Aug 35;;
253;SDS011;590;48.773;8.847;2019-05-06T11:20:41;Aug 93;;;Jul 80;;
253;SDS011;590;48.773;8.847;2019-05-06T11:23:09;Sep 25;;;Aug 75;;
253;SDS011;590;48.773;8.847;2019-05-06T11:25:37;Aug 60;;;08. Okt;;
253;SDS011;590;48.773;8.847;2019-05-06T11:28:05;Okt 88;;;Sep 55;;
253;SDS011;590;48.773;8.847;2019-05-06T11:30:51;Sep 60;;;09. Mai;;
253;SDS011;590;48.773;8.847;2019-05-06T11:33:32;Aug 60;;;08. Okt;;
253;SDS011;590;48.773;8.847;2019-05-06T11:36:25;Aug 55;;;Jul 70;;
253;SDS011;590;48.773;8.847;2019-05-06T11:38:58;09. Okt;;;Aug 60;;
253;SDS011;590;48.773;8.847;2019-05-06T11:41:26;Sep 35;;;Aug 85;;
253;SDS011;590;48.773;8.847;2019-05-06T11:43:54;Okt 38;;;Sep 80;;
253;SDS011;590;48.773;8.847;2019-05-06T11:46:22;11.00;;;Okt 40;;
253;SDS011;590;48.773;8.847;2019-05-06T11:48:50;Sep 70;;;Aug 78;;
253;SDS011;590;48.773;8.847;2019-05-06T11:51:18;Sep 55;;;09. Mai;;
253;SDS011;590;48.773;8.847;2019-05-06T11:53:48;Sep 35;;;Aug 85;;
253;SDS011;590;48.773;8.847;2019-05-06T11:56:16;Sep 45;;;Aug 95;;
253;SDS011;590;48.773;8.847;2019-05-06T11:58:44;Okt 85;;;Aug 25;;
253;SDS011;590;48.773;8.847;2019-05-06T12:01:17;Aug 53;;;Jul 95;;
253;SDS011;590;48.773;8.847;2019-05-06T12:03:49;Okt 43;;;Aug 65;;
253;SDS011;590;48.773;8.847;2019-05-06T12:06:17;Aug 90;;;Aug 43;;
253;SDS011;590;48.773;8.847;2019-05-06T12:08:45;Sep 45;;;Aug 95;;
253;SDS011;590;48.773;8.847;2019-05-06T12:11:13;Aug 20;;;Jul 80;;
253;SDS011;590;48.773;8.847;2019-05-06T12:13:42;08. Mrz;;;Jul 62;;
253;SDS011;590;48.773;8.847;2019-05-06T12:16:10;Aug 83;;;07. Okt;;
253;SDS011;590;48.773;8.847;2019-05-06T12:18:38;Sep 30;;;Aug 70;;
253;SDS011;590;48.773;8.847;2019-05-06T12:21:06;Sep 38;;;Aug 88;;
253;SDS011;590;48.773;8.847;2019-05-06T12:23:34;9.00;;;Aug 50;;
253;SDS011;590;48.773;8.847;2019-05-06T12:26:02;9.00;;;Aug 33;;
253;SDS011;590;48.773;8.847;2019-05-06T12:28:30;Sep 53;;;Aug 58;;
253;SDS011;590;48.773;8.847;2019-05-06T12:30:58;Aug 43;;;8.00;;
253;SDS011;590;48.773;8.847;2019-05-06T12:33:26;08. Mai;;;Jul 37;;
253;SDS011;590;48.773;8.847;2019-05-06T12:36:09;Jul 80;;;Jul 40;;
253;SDS011;590;48.773;8.847;2019-05-06T12:38:56;Jul 97;;;Jul 58;;
253;SDS011;590;48.773;8.847;2019-05-06T12:41:59;Dez 15;;;Sep 20;;
253;SDS011;590;48.773;8.847;2019-05-06T12:44:46;Jul 58;;;Jul 17;;
253;SDS011;590;48.773;8.847;2019-05-06T12:47:36;Jul 53;;;07. Dez;;
